#{"t_start": 1678884060.8979232, "env_id": null}
r,l,t,Typ1,Typ2,Typ3,Typ4,Typ5,Warteschlangen,Auslastung
-29.7,308,3116.183,377.7361794202995,340.65226453383286,625.1149601331166,673.750741859298,760.3995063319866,0.22096774193548369,4.52774193548387
-16.0,305,3146.243172,342.5180018616388,346.3400986876461,597.9262967772324,857.0320266024997,984.2291729813506,0.20195439739413684,7.937785016286648
-25.3,303,3177.00058,374.04725355949404,351.2751663683251,638.971338629673,926.7266754194229,851.21424504058,0.2711475409836065,5.9593442622950805
-15.0,303,3207.146082,372.1815634644054,345.54775019950523,599.1805004825211,754.1886752081681,772.1496071246545,0.13868852459016398,7.615081967213116
-21.9,303,3237.441372,409.83012786248975,372.937728234902,684.5769927333574,839.93445583303,963.1378686821319,0.2721311475409837,7.788852459016391
-1553.0,360,3262.377043,5952.864258376432,4400.341245566114,7755.071341074256,7156.520731377574,5213.368472883241,13.383425414364641,5.187569060773482
-1167.2,344,3285.307104,3252.5753382162297,5680.262935775428,5740.461896478683,7962.881389940159,5542.608180962614,11.093641618497125,4.902890173410404
-1450.2,352,3310.636228,6699.194864739554,4526.379612295863,8709.591391880827,7906.726688366577,5752.2989919516895,12.93841807909604,13.19858757062147
-1550.6,348,3335.847736,7267.293831626041,4267.887613029701,8999.583618277575,7340.23748662542,5600.30036732167,15.734571428571426,7.7840000000000025
-1363.9,365,3362.329087,5086.150802723962,4723.375426550407,6442.821601306293,8072.8528971778815,7007.84473085872,11.908719346049061,8.16457765667575
