#{"t_start": 1678670363.7781165, "env_id": null}
r,l,t,Typ1,Typ2,Typ3,Typ4,Typ5,Warteschlangen,Auslastung
-285.118895,304,2748.922315,367.23257801663505,311.07259102159037,744.0055972342404,1337.5020708371085,1076.0238036165968,-191.01889523688493,-905.3564628022368
-238.297522,305,2771.679263,361.9237091942146,340.09759597620064,781.223478898811,853.4184123290905,1042.552263896379,-161.79752155387425,-647.2020057689975
-81.866253,304,2808.236803,367.62774014144594,329.7169800780285,543.0751762378147,766.2118567431535,809.0644777049254,-62.86625250853069,-772.9433451128813
-142.448761,310,2831.728948,363.9893260795579,321.94495474262544,661.567981539106,754.4640605271792,835.1263306965602,-104.34876099599569,-1074.7666166796746
-375.677299,312,2854.47597,347.5135288058902,343.68834310269534,991.9885927625594,1039.0397639104674,1363.6078067465476,-279.2772986900349,-743.8084742261431
-336.019729,306,2889.100767,355.7990372056476,333.9547220915254,929.3814605563846,1297.391941956676,1358.255076251599,-224.41972918812726,-765.132527783172
-463.418424,303,2911.602714,410.1856005713325,354.4714704102062,940.1357424280981,1543.2469212189958,1358.9688159468299,-283.3184239596326,-873.1616116664605
-94.696741,305,2934.848409,364.6613183419482,332.15957880930546,631.5323044589466,742.5374133124741,968.3858292814954,-84.69674063509024,-727.641773515463
-421.483823,326,2975.644444,378.9750251035192,335.64797057115817,1831.1097457626072,0.0,656.4859623821991,-223.98382346457572,-9385.688407982903
-854.122679,337,3001.648478,370.00851241880207,340.74258572765626,2061.909345652866,0.0,925.047832846,-453.122678968584,-7213.5166665767765
-870.971991,336,3027.194707,379.7803125522519,329.3986601307803,2049.6166925757834,0.0,987.678053693411,-463.8719910117529,-4650.406830739813
-182.266162,306,3050.376679,361.6578757823019,333.8401331576341,722.7666686206466,880.669174755468,1064.2797548491592,-141.36616192786644,-780.2157257752334
-406.003186,306,3073.114638,385.4427553406015,338.6887010384483,907.6155239302352,1233.3732080032987,1287.9829059846318,-263.20318601262187,-770.2472793915032
-140.397867,302,3096.397782,382.79589521861357,331.3682058836489,720.5476967359283,675.2639673410304,867.7726516938062,-108.99786658368721,-791.3828111816291
-142.035526,307,3130.600529,376.47811831128973,335.9421708013271,583.940492763009,835.5767794206869,880.3180102200357,-101.63552604956254,-700.0102313528772
-270.279237,306,3153.871828,387.02060507567256,343.6277176992356,799.9571650595369,1017.6442700931774,1196.6468441288853,-204.6792369277515,-572.5020342331317
-105.584199,306,3177.769242,381.7258264778936,334.7999172163967,565.9119010299169,869.9182512511246,881.9366493958271,-74.58419902418916,-627.2802273745881
-177.747061,305,3214.375374,364.5431002729828,322.1979601795023,700.9667348477208,969.3176134515015,976.0004487528752,-150.94706142563,-800.5922744667774
-134.207781,306,3238.144056,366.6828074008077,321.70334807886655,697.5611298845208,820.443799487678,888.8371744230335,-96.50778113303278,-689.5924137231655
-122.6174,303,3261.935336,376.34387356106197,329.00336606486695,684.0933344290488,729.2953359380938,857.2587793965013,-94.41739986501736,-693.9904235119122
-158.445542,306,3298.747177,352.92209349755217,338.83907860705256,681.8445056091447,841.0933264883736,899.157666532823,-122.24554231778187,-749.7234871858293
-231.091023,305,3322.290136,359.6507547504188,326.5651564529287,705.0190455103173,1192.3263716285217,990.484425938807,-163.79102271931498,-963.7429710133969
-180.43218,302,3345.537181,383.8809720585353,328.3449030655126,669.1073132445258,949.8328427548339,1072.6600958661165,-137.83218044664682,-704.8607218381171
-2178.05461,352,3389.288408,481.4079027764257,336.49809281132735,3525.4608060869095,0.0,0.0,-1059.1546100657222,-27996.088274317408
-2245.86848,352,3416.301165,411.51642244616585,352.12790463738276,4018.954496156209,0.0,0.0,-1074.7684796972126,-28176.97406379679
-1904.118296,352,3443.497618,436.2737168932108,329.1990346249617,3183.6558689926455,0.0,944.070485137684,-925.9182958590741,-23302.110791797673
-166.66936,310,3467.721393,372.2917133901256,329.9190502481004,626.9545634087218,929.004353651133,885.0646863308538,-128.66935970357042,-699.2167362704574
-113.07027,305,3491.674782,351.8034618649393,338.2517235687015,688.1147900360944,822.6853832369789,1099.5896241390246,-95.07027033922161,-847.0818743834126
-76.766563,304,3515.949459,372.0442986580591,327.03297927992486,563.760017400029,685.4642718220414,814.4383599274837,-46.76656307053216,-1081.084879254599
-86.171428,305,3550.337473,381.7311253588975,325.3371762769614,540.5128537580327,772.89163591842,910.0337412713792,-70.97142844205602,-841.7759278697514
